T,E,M,E2,M2,std_E,std_M
0.01,-2394.008253968254,5.0329426129426125,57312755.23301587,588.7114041514042,1.4640728138658743e-05,0.00046300843170497764
0.0705050505050505,-2395.348717948718,5.478351648351648,57376958.345347986,1929.1749206349207,6.983981680283466e-05,0.0007192586011889588
0.13101010101010102,-2399.1759951159956,3.481465201465201,57560475.86197803,3187.935873015873,0.00010615121662813334,0.0006048788463262698
0.19151515151515153,-2406.4529181929183,3.3242612942612952,57910181.713699624,4149.264493284494,0.0001910628229476045,0.000653285977996843
0.25202020202020203,-2416.0179609279608,0.24765567765567767,58371492.926031746,4506.657802197803,0.00016772006025307542,0.0005616394182657191
0.31252525252525254,-2427.5321245421246,3.715982905982906,58929254.40783882,4516.050915750916,0.00017426397741692324,0.0005341206516570632
0.37303030303030305,-2440.2829792429793,6.989938949938948,59549960.55409034,5740.991355311354,0.00023357175542155877,0.0006572545351762051
0.43353535353535355,-2452.7262148962154,6.08112332112332,60158773.476410255,6334.6110378510375,0.0002629051702269619,0.0006689273420860543
0.49404040404040406,-2466.8373870573864,6.8872893772893775,60853272.58568986,8166.517240537239,0.00033686904217238863,0.0004537714312155411
0.5545454545454546,-2482.773418803419,4.89031746031746,61642206.40617826,10488.640170940173,0.0002210097198000568,0.0005478652831731023
0.6150505050505051,-2497.519328449328,5.717643467643469,62376559.21638584,13722.0852991453,0.0003030112311739062,0.0006890757066851624
0.6755555555555556,-2511.92137973138,4.953260073260076,63098136.82078145,14588.134017094018,0.00039129161462023913,0.0006040346182759046
0.7360606060606061,-2528.316056166056,6.920525030525032,63924809.771990225,14047.409108669108,0.00030886007348388705,0.0005711488682652493
0.7965656565656566,-2544.236703296703,9.846593406593406,64733016.51506716,21055.756385836383,0.00034887882102131544,0.0005562888843687983
0.8570707070707071,-2559.436349206349,12.596556776556778,65509426.184297934,20497.63155067155,0.0003636911269812534,0.0005513573254902971
0.9175757575757576,-2574.5164835164833,12.737606837606837,66283598.83135531,21509.733675213676,0.0004153011673150871,0.0005415199169512307
0.9780808080808081,-2587.35536019536,18.52273504273504,66946477.80361416,28522.242002442003,0.0003690654055083063,0.0006000574671366435
1.0385858585858585,-2598.0664835164835,20.930170940170942,67501524.29101343,29846.76656898657,0.000501614212937417,0.0005415825740080878
1.0990909090909091,-2608.9474481074476,16.968522588522593,68068388.92937727,31472.846446886448,0.0005329550855618793,0.0005289184416344807
1.1595959595959597,-2613.624932844933,20.82715506715507,68313913.170989,31680.733626373625,0.0005420976147493777,0.000546388306137032
1.2201010101010101,-2619.8108302808305,20.37035409035409,68638147.63821734,30339.218998779,0.0005929852528202188,0.0006793125724519188
1.2806060606060605,-2621.4826862026866,18.577448107448106,68725487.3736752,32429.84710622711,0.0006568059329884478,0.0004902016280615126
1.3411111111111111,-2621.7631257631256,17.56693528693529,68741323.59115994,33461.57616605616,0.0005180364514330549,0.0005364438838575958
1.4016161616161618,-2614.837741147741,21.807545787545784,68377438.81413919,36450.12869352869,0.00062893091405811,0.0005778062600044366
1.4621212121212122,-2611.168534798535,26.008290598290603,68184322.52017094,42958.5987057387,0.0008497516154712875,0.00045587451808543945
1.5226262626262625,-2599.5021611721613,25.745885225885228,67576197.92217338,39090.155702075695,0.0009880466126145685,0.0005810898588874025
1.5831313131313132,-2589.895628815629,28.178107448107447,67077626.16410257,44503.845738705735,0.0009651320632859487,0.0006627466664174077
1.6436363636363638,-2572.301807081806,24.836544566544568,66169527.85582419,40864.8287912088,0.0009701291096959448,0.0006292100452121445
1.7041414141414142,-2551.668791208792,26.283211233211226,65112972.00991453,46486.863956043955,0.0010786412309901304,0.0006452644435544921
1.7646464646464646,-2528.0831135531134,26.225592185592184,63914674.97350427,47012.88976800977,0.0011259903732071773,0.0006824312263841469
1.8251515151515152,-2502.192661782662,23.611355311355315,62612572.75240537,49823.67208791209,0.0012189558882522438,0.0008806944442463213
1.8856565656565658,-2469.8693894993894,23.310720390720387,61009723.77916972,53122.15184371185,0.001248915225601305,0.0005931476492783558
1.9461616161616162,-2436.1771916971916,20.70203907203907,59353375.55970696,55975.995726495734,0.0014561345026562074,0.0007344241485047928
2.0066666666666664,-2400.6121367521364,24.285311355311357,57632321.58412699,61532.72622710622,0.001539767794195912,0.0007119205699722913
2.0671717171717168,-2358.6434432234432,21.28840048840049,55635244.10754579,54515.465445665446,0.0021280836486206964,0.0006961525534647687
2.1276767676767676,-2315.667045177045,22.551159951159953,53628400.3782906,57046.57587301587,0.0015736195377966118,0.0007239583373611091
2.188181818181818,-2269.8163247863245,27.25943833943834,51527398.51006105,63728.480146520145,0.001468585500299924,0.0009809051300278065
2.2486868686868684,-2213.3864713064713,31.798461538461538,48999703.673846155,68907.02153846153,0.0016563369615215904,0.0008982223222771815
2.3091919191919192,-2148.045225885226,40.597851037851036,46150243.76810745,79856.4364835165,0.001933759190686479,0.0007781844501309152
2.3696969696969696,-2086.2699633699635,40.60936507936508,43540270.929963365,81439.58405372404,0.0021831122166583923,0.0008140370113286548
2.43020202020202,-2027.9497435897435,38.25986568986569,41137510.82749695,83991.8073015873,0.0019695871629065013,0.0008919815113721811
2.4907070707070704,-1972.2194749694747,30.430610500610506,38903974.31269842,63603.92114774116,0.0022875276598470157,0.0010414005070695418
2.551212121212121,-1891.2125763125762,31.914346764346753,35781451.79062271,66143.78610500609,0.001984146856771742,0.0008570594337927888
2.6117171717171717,-1825.8844810744813,27.426178266178272,33349040.361929186,61334.475213675214,0.0021462223476049315,0.0010031843965599549
