T,E,M,E2,M2,std_E,std_M
0.01,-756.3999999999999,384.4,5721409.6,1477633.6,0.0,0.0
0.0705050505050505,-756.3999999999999,384.4,5721409.6,1477633.6,0.0,0.0
0.13101010101010102,-756.3999999999999,384.4,5721409.6,1477633.6,0.0,0.0
0.19151515151515153,-756.3999999999999,384.4,5721409.6,1477633.6,0.0,0.0
0.25202020202020203,-756.3999999999999,384.4,5721409.6,1477633.6,0.0,0.0
0.31252525252525254,-756.3999999999999,384.4,5721409.6,1477633.6,0.0,0.0
0.37303030303030305,-756.3999999999999,384.4,5721409.6,1477633.6,0.0,0.0
0.43353535353535355,-756.3999999999999,384.4,5721409.6,1477633.6,0.0,0.0
0.49404040404040406,-756.3999999999999,384.4,5721409.6,1477633.6,0.0,0.0
0.5545454545454546,-756.3999999999999,384.4,5721409.6,1477633.6,0.0,0.0
0.6150505050505051,-756.3999999999999,384.4,5721409.6,1477633.6,0.0,0.0
0.6755555555555556,-756.3999999999999,384.4,5721409.6,1477633.6,0.0,0.0
0.7360606060606061,-756.2077261613691,384.3438630806846,5718502.806845966,1477202.196185819,3.860858551759909e-05,1.9304292758799543e-05
0.7965656565656566,-756.1075305623472,384.3037652811735,5716987.491735941,1476894.0048899755,3.823206710179521e-05,1.9116033550897606e-05
0.8570707070707071,-756.0,384.26,5715361.840000001,1476557.7200000002,0.0,0.0
0.9175757575757576,-755.3653300733496,384.07647921760395,5705772.840977995,1475147.9438630806,0.0002488197971609146,7.676560660321165e-05
0.9780808080808081,-755.1133985330074,383.9374083129584,5701969.866894865,1474080.355599022,0.00010331861432756723,3.060866196961621e-05
1.0385858585858585,-754.7614180929096,383.9242542787286,5696661.821515893,1473979.522640587,0.00047095261066251325,0.00012497730802155075
1.0990909090909091,-752.9616136919315,383.4044987775061,5669528.93193154,1469991.6739364304,0.00045656966683870257,0.00016330100590472826
1.1595959595959597,-751.7433251833739,383.0209290953545,5651201.829144254,1467052.7638141809,0.0005877287994900022,0.00018408302799484782
1.2201010101010101,-751.4052322738386,382.9448899755501,5646110.546797067,1466468.9002444986,0.00044958738642213983,0.00017336214149943886
1.2806060606060605,-747.6592176039119,381.6551100244499,5590007.639022006,1456612.6864547678,0.0007442000229011903,0.0002255199471013133
1.3411111111111111,-745.2616136919316,380.9245965770171,5554197.320880195,1451042.8657212714,0.0011001296058761492,0.0002929424101707119
1.4016161616161618,-741.9671882640587,379.760293398533,5505222.555207824,1442186.5797555014,0.001530521257775825,0.0004451258776645723
1.4621212121212122,-737.4384841075795,378.798141809291,5438266.854669927,1434892.0457701713,0.001332550589235324,0.0003924944396245389
1.5226262626262625,-733.0625427872861,376.7505623471883,5373978.019657701,1419441.2883129586,0.0012804771549880772,0.00037125904936518536
1.5831313131313132,-727.000293398533,375.2571149144254,5285437.038435208,1408197.082640587,0.0021190976673801072,0.0006855866516031657
1.6436363636363638,-718.1074327628363,371.39550122249386,5157450.335745721,1379468.3440586799,0.002122344332162932,0.0006571520592090067
1.7041414141414142,-711.1900244498777,368.3135941320294,5058224.069828851,1356631.870415648,0.0017154169902099028,0.000545292020452877
1.7646464646464646,-696.8494865525671,363.4682151589242,4856364.248606357,1321131.9015158922,0.002263175556132857,0.00076858925576625
1.8251515151515152,-688.7295354523228,359.5485574572127,4743878.259266503,1292890.6411735942,0.0029349338289762087,0.0008461970256595529
1.8856565656565658,-673.6689486552567,351.32977995110025,4539828.325281174,1234827.724987775,0.0037579571266458203,0.001205317449273528
1.9461616161616162,-658.4587775061125,344.59750611246943,4336456.52811736,1187701.1455256725,0.0023784914176999874,0.0009120903382373414
2.0066666666666664,-650.1977017114915,336.6010268948655,4228486.028459658,1133768.9063080684,0.002893165059705846,0.0011970768998809623
2.0671717171717168,-614.2455745721272,310.4878239608802,3774138.143178484,966020.7334963328,0.002404775331839723,0.0010475911652127095
