T,E,M,E2,M2,std_E,std_M
0.01,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.0705050505050505,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.13101010101010102,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.19151515151515153,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.25202020202020203,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.31252525252525254,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.37303030303030305,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.43353535353535355,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.49404040404040406,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.5545454545454546,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.6150505050505051,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.6755555555555556,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.7360606060606061,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.7965656565656566,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.8570707070707071,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.9175757575757576,-174.0,90.0,302760.0,81000.0,0.0,0.0
0.9780808080808081,-172.9764705882353,89.59411764705882,299208.77647058823,80271.07058823529,0.001325158626652371,0.00033128965666309274
1.0385858585858585,-172.6,89.6,297907.6,80281.6,0.0,0.0
1.0990909090909091,-172.67058823529413,89.35686274509804,298151.9294117647,79846.5568627451,0.0024193975736335684,0.0008064658578778559
1.1595959595959597,-171.8078431372549,89.20196078431373,295179.4117647059,79569.90196078431,0.0007727701361876886,0.00019319253404692215
1.2201010101010101,-171.62745098039215,88.71176470588236,294562.39215686277,78698.16862745097,0.004972875864515192,0.0019525688986886535
1.2806060606060605,-169.31176470588235,87.65882352941176,286665.09411764704,76840.8,0.0018535361799294342,0.0010121066190763694
1.3411111111111111,-170.01960784313727,88.75490196078431,289067.7882352941,78774.39607843137,0.003277684196224085,0.0008194210490560213
1.4016161616161618,-167.66666666666669,86.96666666666667,281121.3333333334,75632.06666666667,0.0014614823382351565,0.0007307411691175783
1.4621212121212122,-168.8,88.2,284934.4,77792.4,0.0,0.0
1.5226262626262625,-167.8313725490196,87.64117647058823,281674.18823529413,76809.85490196079,0.002174876681850204,0.0009644312183476302
1.5831313131313132,-164.8235294117647,87.15882352941176,271669.0117647059,75966.67058823528,0.003181802589188864,0.0007928331652172733
1.6436363636363638,-163.37254901960785,85.0549019607843,266907.27843137254,72343.74901960784,0.003642918442099091,0.0019250269538054667
1.7041414141414142,-162.01176470588234,86.35294117647058,262479.88235294115,74568.5411764706,0.004116855431966494,0.0015082695306369112
1.7646464646464646,-157.71372549019608,82.30588235294117,248740.36078431373,67742.94901960784,0.0063299514011784614,0.0018764220441234037
