T,E,M,E2,M2,std_E,std_M
0.01,-7801.2,3920.4,608587214.4,153695361.6,0.0,0.0
0.0705050505050505,-7801.2,3920.4,608587214.4,153695361.6,0.0,0.0
0.13101010101010102,-7801.2,3920.4,608587214.4,153695361.6,0.0,0.0
0.19151515151515153,-7801.2,3920.4,608587214.4,153695361.6,0.0,0.0
0.25202020202020203,-7801.2,3920.4,608587214.4,153695361.6,0.0,0.0
0.31252525252525254,-7801.2,3920.4,608587214.4,153695361.6,0.0,0.0
0.37303030303030305,-7801.2,3920.4,608587214.4,153695361.6,0.0,0.0
0.43353535353535355,-7801.2,3920.4,608587214.4,153695361.6,0.0,0.0
0.49404040404040406,-7801.2,3920.4,608587214.4,153695361.6,0.0,0.0
0.5545454545454546,-7801.2,3920.4,608587214.4,153695361.6,0.0,0.0
0.6150505050505051,-7801.2,3920.4,608587214.4,153695361.6,0.0,0.0
0.6755555555555556,-7801.2,3920.4,608587214.4,153695361.6,0.0,0.0
0.7360606060606061,-7800.4,3920.2,608462401.6,153679680.4,0.0,0.0
0.7965656565656566,-7799.6,3920.0,608337601.6,153664000.0,0.0,0.0
0.8570707070707071,-7799.6,3920.0,608337601.6,153664000.0,0.0,0.0
0.9175757575757576,-7793.0,3918.2,607308490.0,153522912.4,0.0,0.0
0.9780808080808081,-7792.67855,3918.14545,607258391.2147,153518638.0191,9.281698979039345e-05,4.647196567555541e-05
1.0385858585858585,-7784.294400000001,3915.7236,605952396.9248,153328913.3576,0.00015544465252944535,3.886116313236134e-05
1.0990909090909091,-7770.7355,3912.1254500000005,603843305.04,153047255.7103,0.0001353328650956596,4.64302551549095e-05
1.1595959595959597,-7759.84165,3909.1816,602151438.9991,152817009.0018,0.0003027824381362797,8.602377578321008e-05
1.2201010101010101,-7749.097599999999,3906.0744,600485141.3568,152574172.5092,0.00018051216025520274,4.5128040063800685e-05
1.2806060606060605,-7745.34325,3905.2142999999996,599903425.1283,152506987.65539998,0.00016817205428890376,4.7837949109467474e-05
1.3411111111111111,-7698.05595,3891.1959,592600660.6013,151414056.4678,0.00020168037793436916,8.463273229076325e-05
1.4016161616161618,-7655.2957,3878.8705999999997,586035562.139,150456373.956,0.000497459892227504,0.00012846586122390648
1.4621212121212122,-7615.030199999999,3868.8523,579886866.5292,149680182.656,0.00032653559913124324,9.565063708622123e-05
1.5226262626262625,-7593.96305,3859.523,576682820.6915,148959184.338,0.000673813062795424,0.00020097745520331381
